time,target_x,target_y,target_z,actual_x,actual_y,actual_z,error_dist,error_orient,computation_time,v1,v2,v3,v4,v5,v6
0.853,-0.11095943172003653,-0.4745550035047308,1.025452629066508,-0.11075598665591219,-0.47679965265930047,1.021527780064468,0.0045259561873753976,0.006443750086401013,0.025098323822021484,0.03641254962700177,0.2420383745598189,-0.10596711147271975,-0.12772850686342316,-0.02082347484236649,-0.16474954507245573
0.859,-0.1109266131415956,-0.47373283451376086,1.0259753200901824,-0.11075598665591219,-0.47679965265930047,1.021527780064468,0.0054050993714972375,0.008616798254131992,0.0058405399322509766,0.03641254962700177,0.2420383745598189,-0.10596711147271975,-0.12772850686342316,-0.02082347484236649,-0.16474954507245573
0.865,-0.11089218212828798,-0.4728702709045491,1.0265236918493161,-0.11075598665591219,-0.47679965265930047,1.021527780064468,0.0063574935897139015,0.010959410072875125,0.004350185394287109,0.03641254962700177,0.2420383745598189,-0.10596711147271975,-0.12772850686342316,-0.02082347484236649,-0.16474954507245573
0.872,-0.11085614916813387,-0.47196757542232676,1.0270975773045588,-0.11075598665591219,-0.47679965265930047,1.021527780064468,0.007374391110366791,0.013443907332233053,0.017649412155151367,0.03641254962700177,0.2420383745598189,-0.10596711147271975,-0.12772850686342316,-0.02082347484236649,-0.16474954507245573
0.878,-0.11081852523712195,-0.47102502303688226,1.0276968016448413,-0.11075598665591219,-0.47679965265930047,1.021527780064468,0.008450271333475732,0.016057344943828548,0.005596160888671875,0.03641254962700177,0.2420383745598189,-0.10596711147271975,-0.12772850686342316,-0.02082347484236649,-0.16474954507245573
0.89,-0.11077932179586612,-0.470042900858803,1.028321182340625,-0.11037240565760709,-0.4717925305108121,1.0245131773320129,0.004210425965194125,0.005185262866077775,0.06684565544128418,-0.003059568775820977,0.3087584196878657,-0.06332006117666691,-0.19537024675706066,-0.0017866110341520393,-0.7752028591174621
0.897,-0.11073855078611433,-0.4690215080520184,1.0289705291995017,-0.11037240565760709,-0.4717925305108121,1.0245131773320129,0.005261236869109294,0.007787886822910037,0.008871316909790039,-0.003059568775820977,0.3087584196878657,-0.06332006117666691,-0.19537024675706066,-0.0017866110341520393,-0.7752028591174621
0.903,-0.11069622462711114,-0.4679611557426719,1.0296446444241274,-0.11037240565760709,-0.4717925305108121,1.0245131773320129,0.00641219508876692,0.010639947468590002,0.009016990661621094,-0.003059568775820977,0.3087584196878657,-0.06332006117666691,-0.19537024675706066,-0.0017866110341520393,-0.7752028591174621
0.909,-0.11065235621181457,-0.4668621669243488,1.0303433226724743,-0.11037240565760709,-0.4717925305108121,1.0245131773320129,0.007640513863506092,0.013656505291353208,0.006036996841430664,-0.003059568775820977,0.3087584196878657,-0.06332006117666691,-0.19537024675706066,-0.0017866110341520393,-0.7752028591174621
0.916,-0.1106069589029689,-0.4657248763596892,1.0310663511203801,-0.11037240565760709,-0.4717925305108121,1.0245131773320129,0.008933953706119874,0.01680818951858172,0.02120828628540039,-0.003059568775820977,0.3087584196878657,-0.06332006117666691,-0.19537024675706066,-0.0017866110341520393,-0.7752028591174621
0.924,-0.11056004652903417,-0.46454963047841635,1.0318135095263754,-0.11009670749291241,-0.46641133376348914,1.0280991059564943,0.004180599964597218,0.003658397094400476,0.04541015625,0.05031227925841521,0.44523653456695184,-0.18290945816933007,-0.3063303456598272,-0.03223751335992331,-1.4073729388942873
0.931,-0.11051163337997394,-0.4633367872718106,1.0325845702987715,-0.11009670749291241,-0.46641133376348914,1.0280991059564943,0.0054538417640307806,0.006637263979974499,0.009002208709716797,0.05031227925841521,0.44523653456695184,-0.18290945816933007,-0.3063303456598272,-0.03223751335992331,-1.4073729388942873
0.939,-0.11046173420290241,-0.46208671618366165,1.033379298564988,-0.11009670749291241,-0.46641133376348914,1.0280991059564943,0.006834910072089395,0.010003998782970543,0.03199005126953125,0.05031227925841521,0.44523653456695184,-0.18290945816933007,-0.3063303456598272,-0.03223751335992331,-1.4073729388942873
0.951,-0.11041036419759227,-0.46079979799773274,1.0341974522430961,-0.11009670749291241,-0.46641133376348914,1.0280991059564943,0.008293222631164774,0.01355174328273588,0.07286357879638672,0.05031227925841521,0.44523653456695184,-0.18290945816933007,-0.3063303456598272,-0.03223751335992331,-1.4073729388942873
0.957,-0.1103575390118448,-0.45947642472176997,1.03503878211556,-0.11009670749291241,-0.46641133376348914,1.0280991059564943,0.009814280497871006,0.01723314071109686,0.005670070648193359,0.05031227925841521,0.44523653456695184,-0.18290945816933007,-0.3063303456598272,-0.03223751335992331,-1.4073729388942873
0.964,-0.11030327473672329,-0.4581169994680929,1.03590303190515,-0.1099335678317859,-0.46061387842770546,1.0323849123658577,0.0043299252680923895,0.0056119289440808365,0.008408784866333008,-0.008254100328151713,0.34142416846511464,-0.09626047308134761,-0.21002499447352752,0.0008667158303416311,-2.1517728224594204
0.971,-0.11024758790165162,-0.456721936330803,1.0367899383530088,-0.1099335678317859,-0.46061387842770546,1.0323849123658577,0.005886431502820404,0.009411910303850558,0.005936861038208008,-0.008254100328151713,0.34142416846511464,-0.09626047308134761,-0.21002499447352752,0.0008667158303416311,-2.1517728224594204
0.978,-0.11019049546937922,-0.455291660259646,1.03769923129884,-0.1099335678317859,-0.46061387842770546,1.0323849123658577,0.0075255567077017835,0.01338513508974978,0.005533933639526367,-0.008254100328151713,0.34142416846511464,-0.09626047308134761,-0.21002499447352752,0.0008667158303416311,-2.1517728224594204
0.987,-0.11013201483081399,-0.4538266069305687,1.0386306337632043,-0.1099335678317859,-0.46061387842770546,1.0323849123658577,0.00922580464569575,0.017480871423799796,0.04895639419555664,-0.008254100328151713,0.34142416846511464,-0.09626047308134761,-0.21002499447352752,0.0008667158303416311,-2.1517728224594204
0.994,-0.11007216379972497,-0.4523272226130074,1.0395838620318878,-0.1099335678317859,-0.46061387842770546,1.0323849123658577,0.01097782991886979,0.02168435239179325,0.009353876113891602,-0.008254100328151713,0.34142416846511464,-0.09626047308134761,-0.21002499447352752,0.0008667158303416311,-2.1517728224594204
