time,target_x,target_y,target_z,actual_x,actual_y,actual_z,error_dist,computation_time,v1,v2,v3,v4,v5,v6
120.093,0.589908,-0.501033,0.8067420534503229,0.5887073683005095,-0.5002771943337826,0.799792847192633,0.007092547235995277,0.012729167938232422,-0.0008801145433416186,0.014184068668236398,0.1133484391932,-0.19360297925334202,-0.003761019606292308,0.00028458667847129323
120.109,0.589908,-0.501033,0.8075446073842197,0.5887073683005095,-0.5002771943337826,0.799792847192633,0.007880516781961484,0.06449174880981445,-0.0008801145433416186,0.014184068668236398,0.1133484391932,-0.19360297925334202,-0.003761019606292308,0.00028458667847129323
120.124,0.589908,-0.501033,0.8083897675906817,0.5885671099795041,-0.5001779406174589,0.8020420224477792,0.0065439270315292295,0.041922807693481445,0.00026924188586810124,0.0467950222931951,0.07443097304324127,-0.10721509919412002,-0.0004777377054549174,-0.00011704837311521236
120.14,0.589908,-0.501033,0.8092770002484078,0.5885671099795041,-0.5001779406174589,0.8020420224477792,0.007407699802929696,0.03633713722229004,0.00026924188586810124,0.0467950222931951,0.07443097304324127,-0.10721509919412002,-0.0004777377054549174,-0.00011704837311521236
120.15,0.589908,-0.501033,0.810205744962235,0.5885671099795041,-0.5001779406174589,0.8020420224477792,0.008317179683508613,0.012228250503540039,0.00026924188586810124,0.0467950222931951,0.07443097304324127,-0.10721509919412002,-0.0004777377054549174,-0.00011704837311521236
120.16,0.589908,-0.501033,0.8111754151170957,0.5885671099795041,-0.5001779406174589,0.8020420224477792,0.009270813030509266,0.014073848724365234,0.00026924188586810124,0.0467950222931951,0.07443097304324127,-0.10721509919412002,-0.0004777377054549174,-0.00011704837311521236
120.189,0.589908,-0.501033,0.812185398248537,0.5885664161456022,-0.5002035003469071,0.80442143908175,0.007922561382305422,0.08635807037353516,0.0009212070332377303,0.05253649278735559,0.10457248772675873,-0.18641663785947143,0.0004252118206506225,0.0001071123905259702
120.201,0.589908,-0.501033,0.8132350564295655,0.5885664161456022,-0.5002035003469071,0.80442143908175,0.008953645495918193,0.027460575103759766,0.0009212070332377303,0.05253649278735559,0.10457248772675873,-0.18641663785947143,0.0004252118206506225,0.0001071123905259702
120.215,0.589908,-0.501033,0.8143237266735766,0.588690068490713,-0.500289971115167,0.8069240720916389,0.007535936372940101,0.01640796661376953,-0.0021542700110570266,0.02122953955325065,0.11935269432074855,-0.15972643431649525,-0.0008310143490971255,-0.0002776599582072323
120.25,0.589908,-0.501033,0.8154507213531099,0.5886223579675939,-0.5002250571159793,0.8093155690237739,0.0063202643333555505,0.06525015830993652,9.51640245287359e-05,0.04900521222098575,0.006989326501479244,0.02617165938982694,0.0004526670209161553,-0.00040574722866764713
120.277,0.589908,-0.501033,0.8166153286341709,0.5886223579675939,-0.5002250571159793,0.8093155690237739,0.00745601351319268,0.08837556838989258,9.51640245287359e-05,0.04900521222098575,0.006989326501479244,0.02617165938982694,0.0004526670209161553,-0.00040574722866764713
120.301,0.589908,-0.501033,0.817816812925839,0.5888055067533805,-0.5003634549840392,0.8107467469150653,0.007186766677994784,0.05277132987976074,-0.0005854769274541594,0.020404501258158222,0.0025886210939993735,0.021154201215295775,0.0006882498162076448,-0.00015634210612566594
120.311,0.589908,-0.501033,0.8190544153448839,0.5888055067533805,-0.5003634549840392,0.8107467469150653,0.008407207421435694,0.009163618087768555,-0.0005854769274541594,0.020404501258158222,0.0025886210939993735,0.021154201215295775,0.0006882498162076448,-0.00015634210612566594
120.341,0.589908,-0.501033,0.8203273541950917,0.5885644315025048,-0.5002251492504369,0.8127030307495371,0.007783836274194435,0.05423784255981445,0.0009670468287607932,0.03564011222151884,0.21352312548835162,-0.3787420052348405,-0.005775551060419737,0.0012966438307195924
120.358,0.589908,-0.501033,0.8216348254610012,0.5885644315025048,-0.5002251492504369,0.8127030307495371,0.00906833810070892,0.018024206161499023,0.0009670468287607932,0.03564011222151884,0.21352312548835162,-0.3787420052348405,-0.005775551060419737,0.0012966438307195924
120.367,0.589908,-0.501033,0.8229760033157372,0.5886993763759961,-0.5002917404645917,0.815111944689642,0.00799084819265114,0.031003952026367188,0.0003694691579796177,0.04388848944348516,0.04431529653552203,-0.05990787884233806,0.005000518935776167,-0.0006946061039490665
